mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,Bminor_count,BMajor_count,Cminor_count,F#/GbMajor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,D#_Ebminor_count
ESTP,SP,ESTP,6RTCULxqrP7y6K9tvRdasF,50,0.71658,0.1376659799689681,0.76754,0.144069740764956,-5.09108,2.247240383316427,0.48,0.5046720495044484,0.137512,0.1182680518904373,0.06338908,0.0998053724192669,0.162856,0.1175472256983879,0.6225,0.2125862370033989,123.50054,26.498750506707573,0.0062382292,0.0298107427974939,2.0,6.0,1.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,8.0,0.0,4.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0,3.0,0.0,2.0
ESTP,SP,estp reyna main,27Cf0Vm9HqaJLoKRJWEiNc,50,0.6187,0.1468831619529826,0.66676,0.1632667230550759,-6.17784,2.3583965614850464,0.62,0.4903143514780145,0.108036,0.094141649157652,0.1427021,0.1849265580039651,0.2034959999999999,0.1315892293836996,0.445102,0.2199765149709748,121.12068,30.118062132039444,0.0126711786,0.0371838144350905,2.0,2.0,4.0,0.0,1.0,0.0,4.0,3.0,1.0,3.0,5.0,4.0,0.0,6.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,0.0
ESTP,SP,Estp x Leo,12tJAnhZ3llw1cZy2DR5sO,23,0.8334347826086956,0.1132751381239327,0.6638260869565218,0.1359911936232747,-5.831478260869565,1.716769584517419,0.6956521739130435,0.4704719688969649,0.1961565217391304,0.1225310009978438,0.0938868260869565,0.1034835172947636,0.1799391304347826,0.1516425783908585,0.5025260869565217,0.2318738728811445,124.93765217391304,22.5717897598845,0.0002046413043478,0.0006095163788559,2.0,0.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0
ESTP,SP,4estplaylistz,3dIFgxjY0x7z3w0Iax1why,50,0.407728,0.1305432027009777,0.7565400000000001,0.1848476714288093,-8.037100000000002,2.573495607701156,0.26,0.4430874976934519,0.0597,0.0280657318828932,0.0857104762,0.2054334748607365,0.172718,0.1233783490581979,0.204556,0.1490323374852804,128.09592,30.475724188438843,0.1463578464,0.2804189580951649,1.0,1.0,3.0,3.0,1.0,0.0,5.0,0.0,4.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,4.0,0.0,1.0,2.0,0.0,7.0,2.0,5.0
ESTP,SP,ESTP-T,6i7zoGdhtkqT1mkIwOqW8K,50,0.6032000000000001,0.1584554273257296,0.56462,0.1329612326498032,-7.185279999999999,2.2502196721789685,0.64,0.4848732213850611,0.112446,0.0897893821503343,0.2351814,0.1934449597194435,0.212492,0.1702416971393846,0.436086,0.2177521302035028,118.5095,30.346572112002693,0.0092264776,0.0394413422940875,1.0,3.0,8.0,0.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0
ESTP,SP,Estp2,4KkFbSWwx7eQkHGBPnd1ys,40,0.587425,0.1362949079132339,0.6415750000000001,0.1937195815658584,-6.77855,2.433094683941757,0.725,0.4522025867763025,0.0743574999999999,0.0800461882290468,0.27150175,0.2846449546805003,0.19811,0.1514500151103428,0.443895,0.2165367262625738,127.625,27.997358542987858,0.00331997725,0.0144283567185367,3.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0
ESTP,SP,C’estpasfacile,3DBkEVKh1jmsJDoiXBIN7d,50,0.7984600000000001,0.1142839660580572,0.60592,0.1428754045470731,-7.40826,1.954585751926135,0.32,0.4712120714991613,0.239132,0.1162229322272941,0.3496640000000001,0.2259161283416878,0.16898,0.1475245424064921,0.5627,0.1937965743889658,127.27432,15.989907316089823,0.0015443048,0.0093150710849622,0.0,5.0,4.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0,3.0
ESTP,SP,ESTP VIBES 😎 ( haciendose),7xfm5NShn3vzFDZSKcrSVG,50,0.58588,0.1507504546986069,0.84446,0.1391313004881008,-5.5845400000000005,2.2048103459555546,0.56,0.5014265364224069,0.133038,0.0871976452827548,0.1018364,0.1407208476053761,0.236848,0.146387338082979,0.545274,0.2169647641946517,118.31116,25.64802306528811,0.0206340682,0.0935517544271567,4.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0
ESTP,SP,ESTP (PDB),4qOEtTzBhvTKSA1efqB5ZH,50,0.61946,0.1617019442539582,0.72248,0.1446099948559742,-5.4978,1.9161083114543631,0.48,0.5046720495044485,0.112306,0.1180032434870727,0.067968708,0.1177112897663563,0.206108,0.1708557869511415,0.511542,0.2312767368680355,135.5743,28.24892895802442,0.000942097,0.005423950652234,4.0,5.0,3.0,1.0,4.0,0.0,2.0,0.0,3.0,0.0,0.0,4.0,1.0,5.0,5.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0
ESTP,SP,ESTP playlist ( PDB ),0OxxL1lpLqh9H0VrDgKBn0,50,0.6787399999999999,0.1151605463193512,0.8204199999999999,0.1202772460541367,-3.98068,1.6244745893452972,0.42,0.4985693819032897,0.09898,0.0644947300489089,0.0837693799999999,0.1090811638231638,0.177562,0.1350496762570827,0.5743,0.180635188788263,128.41322,24.47243292600797,4.74106e-05,0.0001655355835278,5.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,2.0,3.0,1.0,2.0,7.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0
ESTP,SP,estp,5HLfjsM7pcbFKE8KFPVtCT,50,0.72104,0.1072085436741619,0.7635400000000001,0.1365423175788221,-4.72992,1.749508197249987,0.56,0.5014265364224069,0.100406,0.0665916198993261,0.06887384,0.0997866010199602,0.177886,0.1706359461735147,0.584962,0.1728209134288074,124.18815999999998,23.67001046304831,0.0049403234,0.0202481161429612,2.0,0.0,4.0,3.0,2.0,0.0,2.0,1.0,3.0,0.0,2.0,4.0,0.0,5.0,3.0,1.0,3.0,7.0,0.0,2.0,2.0,2.0,0.0,2.0
ESTP,SP,ESTP Type Beat,2X7VydfrtujXrVyNcMmXoT,19,0.7245789473684209,0.1104572897797926,0.6630526315789473,0.1362014332132989,-7.474105263157893,2.7128850549990924,0.4736842105263157,0.512989176042577,0.1367105263157894,0.1114165651694219,0.2039744210526315,0.2436716212999043,0.2138368421052631,0.171638881927941,0.6319473684210527,0.1852255303029887,103.2328947368421,15.92536056070016,0.0614251405263157,0.1922221059481611,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
ESTP,SP,estp,7usOkXzvRw9GeYe1vz8Ab1,17,0.5207058823529412,0.1352034414807378,0.8606470588235294,0.1096288860066489,-6.183588235294118,2.827210994487844,0.6470588235294118,0.492592183071889,0.0991529411764705,0.1245051059075844,0.0143274176470588,0.0252326082103405,0.2060941176470588,0.2141587684131455,0.6119411764705882,0.2001532133729793,126.10394117647058,28.80415186103947,0.1660851647058823,0.2710132110229982,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
ESTP,SP,My music taste as a estp 7w8,3IbmjTUaji5s16FIasc8v8,27,0.6222592592592592,0.16716817708583,0.6724814814814813,0.1619628092092489,-6.848888888888888,3.106129651231,0.5555555555555556,0.5063696835418333,0.0954555555555555,0.0860561638311477,0.1997259259259259,0.2262543643312044,0.1663592592592592,0.1014423263931066,0.5144444444444445,0.2010647299777503,137.24477777777778,27.54338838344015,0.0315685903703703,0.1500263244020965,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
ESTP,SP,>> such a playlist - estparcae,4IXDpun8eWdBeaWJ3ageTw,50,0.53562,0.1605876821972015,0.5299539999999999,0.1767951994107698,-8.13806,2.967775188210034,0.52,0.5046720495044484,0.056452,0.054637795246402,0.29980686,0.3193278773591405,0.1744479999999999,0.1642644784287503,0.278626,0.157936327663772,123.38192,31.83955476552615,0.0535512056,0.1434561513687179,7.0,5.0,0.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,0.0
ESTP,SP,the estp,1dMAqO3GuseutXnMSexUT5,50,0.65826,0.1375907581732649,0.6153,0.1514835816522836,-6.747359999999999,2.4259430462550986,0.76,0.4314191105869,0.078608,0.0589754284357788,0.2008772,0.2433619004947326,0.181394,0.1519465405586948,0.540728,0.206780233374193,121.46003999999998,27.736167633217807,0.0301459096,0.124712575611124,2.0,1.0,3.0,0.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,5.0,0.0,1.0,0.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,0.0
ESTP,SP,ESTP ,7AHwmI1hUDtUxGlJbgoqbG,50,0.63736,0.1597845181639884,0.72372,0.1528352507687641,-5.431599999999999,1.9305522103104835,0.46,0.5034574339058886,0.084776,0.0807974453021068,0.09628016,0.1736475759781169,0.1851079999999999,0.1466647890356003,0.493028,0.2630812965373157,131.96286,29.66302509997995,0.0082233182,0.0362043022376921,5.0,6.0,3.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,2.0,1.0,5.0,3.0,1.0,0.0
ESTP,SP,Badass-ESTP playlist,38EN4gCAwU0fs7b2tFZZxI,50,0.6262599999999999,0.1210614298441843,0.71356,0.1758483994577054,-5.71352,2.27322050826216,0.4,0.4948716593053935,0.0767739999999999,0.0691750332748126,0.1833549799999999,0.23674653164802,0.18425,0.1519201780877184,0.55346,0.2168925446352809,124.97174,30.100771209057083,0.0225525156,0.1186470068721943,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,4.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0
ESTP,SP,Being a fuckboy is hard - ESTP,3dsnYq9SnZu61siscpV3LT,36,0.6139166666666667,0.1423680090469765,0.7405833333333334,0.1854023231477195,-6.047277777777777,2.388942570751588,0.5277777777777778,0.5063093978480018,0.101625,0.0901942772178875,0.1138290388888888,0.1935963906290393,0.2520111111111112,0.1801320797601864,0.6474722222222222,0.1708110879825363,130.0822777777778,32.11690094693011,0.0207896994444444,0.1086764072874072,2.0,1.0,2.0,1.0,3.0,0.0,1.0,5.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
ESTP,SP,😎 ESTP ‽,59xlC7rF7tXu91jevUSxTi,14,0.6787857142857143,0.0735528889475286,0.8417142857142857,0.0887714685378902,-3.527785714285714,1.3461041323630334,0.7142857142857143,0.4688072309384954,0.0935571428571428,0.0627800521268893,0.0319185714285714,0.0313804659614232,0.2275357142857143,0.1166626141891675,0.5317857142857143,0.1643449367694613,132.78164285714286,28.164332144936967,1.5935714285714283e-06,4.243056966101495e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
ESTP,SP,estp kpop songs,5FUDD6OVrQtD0DaxK7eMqq,50,0.71512,0.0972727367052169,0.8305,0.0891062768351846,-3.4130800000000003,1.4131790163475038,0.5,0.5050762722761054,0.106814,0.0654060878711779,0.07266318,0.1196108177804574,0.207504,0.1594493457535165,0.6307999999999999,0.1520334281179837,127.88758,23.76819415245886,0.0033099819999999,0.0203788814550362,6.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,4.0,2.0,5.0,3.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0
ESTP,SP,estp,19KTuKd4B6AYGyfnNHnUhe,50,0.75976,0.0878933862525433,0.6776800000000001,0.1227673159988073,-5.25084,2.193534110116571,0.5,0.5050762722761054,0.150388,0.1177448116453024,0.3017318,0.2257589157295626,0.1703279999999999,0.1312405192533066,0.5504399999999999,0.2073067489573489,127.99806,26.913409361991327,0.0001659947999999,0.0009227953776328,3.0,1.0,7.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0
ESTP,SP,💥ESTP & INFP💫,79tsVuZwhRCSci6HsHQqrz,50,0.57988,0.1252391410421662,0.5758800000000001,0.1360832038399557,-7.04422,2.326069061129281,0.4,0.4948716593053935,0.06802,0.0565768359609031,0.18169806,0.1926593223685968,0.175154,0.1054239859823567,0.3207159999999999,0.1739021967212887,121.6489,24.210976505650137,0.060894815,0.1659313297551611,2.0,2.0,2.0,3.0,0.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,2.0,7.0,1.0,0.0,1.0,7.0,2.0,0.0
ESTP,SP,Work est+,5K4wGki1FKStWTESKdDxM3,50,0.76174,0.1064090701213088,0.6882199999999998,0.1272799084775001,-6.193160000000001,1.85479904142784,0.54,0.5034574339058886,0.127826,0.0754309031295448,0.09559108,0.1103352407426954,0.2025739999999999,0.165617067307912,0.57912,0.2100452468262153,122.81886,24.40389091092329,0.0084457516,0.0508560789756407,5.0,5.0,5.0,1.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0
ESTP,SP,ESTP LUCI⁰  BRO? XD UwU :],6ft8botz6zl6ouDsox9tNs,24,0.7158181818181819,0.0907700581866259,0.7107727272727273,0.1381503431628648,-5.9495000000000005,1.8178456833767351,0.3181818181818182,0.4767312946227962,0.1065954545454545,0.0947196539029669,0.124369909090909,0.146682538864398,0.1386318181818181,0.0944107660646695,0.6420454545454546,0.1809792088223783,119.88127272727272,17.436283625933097,0.0298722445454545,0.131672626902733,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
ESTP,SP,HB: Biographien ESTP,2aGh1LVefi1c5fktIRC8ZA,50,0.6458400000000001,0.0729487827037517,0.4161759999999999,0.0997008884982824,-15.80854,2.6324103194988586,0.6,0.4948716593053935,0.8996599999999999,0.1138793866065213,0.90276,0.1392770781205433,0.4845879999999999,0.2833467434009404,0.4514600000000001,0.1356195473840444,97.53734,29.701585405091063,0.2246269778,0.3366450867512485,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,4.0,0.0,3.0,5.0,1.0
ESTP,SP,Playlist de una enfp y una estp,2Xa0dJ0x6tejqIB7IQasW3,50,0.6951999999999999,0.1352500330076537,0.7094,0.1399632604854369,-6.0333000000000006,1.9667750174810936,0.56,0.5014265364224069,0.089138,0.0954393041227175,0.22123998,0.2228223794700009,0.194536,0.1538960857467247,0.6131199999999999,0.2514953352916697,126.0029,28.68554320826191,0.0035004126,0.0191234804824788,9.0,5.0,4.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0
ESTP,SP,Estp 😼,3SKDyJKcvOjfxojK71dV1t,13,0.6204615384615384,0.0776419295920009,0.8133846153846154,0.1114701293781869,-6.144923076923078,2.517371461847273,0.7692307692307693,0.4385290096535146,0.1247,0.1223109221070083,0.1085930769230769,0.0871235147539223,0.2014615384615384,0.1472728337613647,0.5397615384615384,0.2517332369078477,117.01523076923075,31.56212354271557,0.3648118484615384,0.4489938879315076,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ESTP,SP,ESTP,2jaghBYU4euMuhvVaqvZb0,34,0.5460294117647058,0.1464901455562729,0.8162941176470588,0.1682612559901407,-4.988558823529411,2.758827981184813,0.5882352941176471,0.4995541684356421,0.1002529411764705,0.0918295233284138,0.1230141147058823,0.2129610477127827,0.1791029411764706,0.1753865073510055,0.6001764705882353,0.2316056563118669,132.50976470588236,32.18570087557594,0.0049638120588235,0.0211902697526891,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0
ESTP,SP,ESTP Vibes,2L0idxIQz7ebGEIMwz7qhI,50,0.7642200000000001,0.106310536655976,0.7148,0.1339821797471436,-4.80792,2.66540318074365,0.5,0.5050762722761054,0.154016,0.1298805202279921,0.1849391,0.1767983745299101,0.177174,0.1555478951241418,0.6948400000000001,0.1916844089983878,116.46722,24.53639566139764,0.0196381422,0.1322806744910851,2.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,7.0,1.0,5.0,1.0,2.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0
ESTP,SP,estp 🪐♊︎,4ta0UUV1HZ7yF9uExjx5mh,17,0.5698823529411765,0.1463629403029252,0.6698235294117647,0.156212689663051,-6.390529411764706,2.3828139121017995,0.7058823529411765,0.4696682183138621,0.0522588235294117,0.0293109207212842,0.2300609117647058,0.296840044960678,0.1551411764705882,0.1060951463240869,0.4370529411764706,0.2663252666328503,122.432,30.63280855349376,0.0812696411764705,0.2237692657756535,3.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ESTP,SP,ESTP SLAYY,7oH8ujItZJSB0s5hM0M5eO,40,0.64865,0.1528672207488812,0.702075,0.1418768674337734,-6.060025,1.7881350474941546,0.55,0.503831473655779,0.076925,0.0620740118625979,0.1979136749999999,0.1950895505309775,0.1564925,0.1350452732965637,0.6121,0.2415208012488726,123.25207500000002,24.78886513821044,0.06619202325,0.2066062170213978,2.0,3.0,2.0,0.0,3.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,0.0,3.0,1.0
ESTP,SP,ESTP Playlist,4PXyOBtQ6ohnHHH7WmJhGy,50,0.6508800000000001,0.1540834176406946,0.7489,0.1450324734924801,-4.9983,1.7728333398885547,0.5,0.5050762722761054,0.099758,0.090892542721881,0.082235818,0.132614121640713,0.211114,0.1923050998612701,0.487042,0.233132699437335,129.39398,27.83186113181827,0.0122980476,0.0779915377260797,2.0,2.0,5.0,2.0,2.0,1.0,3.0,0.0,4.0,1.0,0.0,2.0,0.0,5.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,4.0,1.0,0.0
ESTP,SP,ESTP songs,2cwvJk009PkrKImdROrElT,30,0.6359666666666666,0.1205454509599032,0.8678333333333333,0.1160484688672659,-5.572266666666666,2.497502889899724,0.7333333333333333,0.4497764451088037,0.1174066666666666,0.0913233321145573,0.0781266,0.1050670949715729,0.2938166666666666,0.248377949050862,0.6807333333333336,0.214614157924423,135.21199999999996,26.311934495520312,0.13203485,0.2943045431371092,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
ESTP,SP,estp 7w8,2IW71DWp4aFy24Dl5EXQ6F,39,0.7352051282051282,0.120818084104548,0.5772307692307692,0.1394501347470545,-7.340076923076924,1.9956706613727548,0.3076923076923077,0.4675719001195179,0.1283923076923077,0.0936334156069222,0.2125535897435897,0.2074171532835418,0.1443230769230769,0.0933271762235542,0.5082820512820514,0.2256336048037484,113.364358974359,28.69446762878387,0.0338291412820512,0.1190411919949556,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0
ESTP,SP,Treino estp,082InfRCSfBtwpjlTT5Dvk,21,0.6772380952380952,0.0994112190660112,0.7829999999999999,0.1288037266541617,-6.085380952380953,2.303219908653763,0.4285714285714285,0.50709255283711,0.0602095238095237,0.0482918099139171,0.1010490952380952,0.1850862547999998,0.2154333333333333,0.2150795279270747,0.4996190476190475,0.1784501264192536,131.00033333333334,16.02100278800716,0.2059175714285714,0.3429578384272447,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
ESTP,SP,ICIC'ESTPARIS,30vsnrmpho2UIhH8Bbadgc,50,0.72728,0.0979683497412322,0.67908,0.0996331720843607,-6.92902,1.4603588528795493,0.26,0.443087497693452,0.214766,0.1182661830148329,0.342842,0.179820321988367,0.13477,0.0698964080417789,0.467568,0.1625752465532091,126.19936,28.6636736916329,8.7314e-06,3.434797983008845e-05,3.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0,3.0,0.0,4.0,0.0,3.0,7.0,0.0,4.0
ESTP,SP,estplaylist,5kvAHfuj2VbxxRHOsnaxxp,41,0.7746585365853659,0.1205104994919732,0.7065121951219513,0.1376532095432612,-5.222926829268292,2.53788831895972,0.4634146341463415,0.5048544827774512,0.2094048780487804,0.1206327214134281,0.1290178048780487,0.1375941789377769,0.2329219512195121,0.1789342232668127,0.5367365853658537,0.2279329833044107,109.19246341463412,28.858487903992444,2.4475121951219507e-05,9.81048942490116e-05,1.0,1.0,8.0,1.0,3.0,0.0,3.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,5.0,1.0,0.0
ESTP,SP,To: ESTP From: Canary,78Uoq5AX08x5hDqJGxWJoY,50,0.5295000000000001,0.1314357529093859,0.88202,0.081357234416103,-4.74594,2.08749824303971,0.42,0.4985693819032897,0.1299719999999999,0.1071529424586698,0.0440702632,0.1116554536358563,0.204444,0.1402451922272458,0.459304,0.2264978523662655,126.73916,29.5818264696418,0.0238576675999999,0.1225341588706735,2.0,2.0,0.0,4.0,4.0,0.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,0.0,2.0,4.0,1.0,4.0,1.0,2.0
ESTP,SP,ENTP ESTP ISTP INTP 8w7 5w6 6w5 7w8 mix,0TMcQsQCVBpRv377iZMx3L,50,0.6542,0.1611638790745846,0.7607400000000001,0.1642060440360195,-5.47402,2.562557630929836,0.6,0.4948716593053935,0.1217,0.1136661617480356,0.118573718,0.1566692318883005,0.216474,0.1689409929712811,0.566482,0.2301747071070944,124.19766,29.885654023846648,0.0504168182,0.1876749796249173,1.0,2.0,6.0,0.0,5.0,0.0,4.0,3.0,4.0,1.0,0.0,4.0,1.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,0.0
ESTP,SP,Feeding my ego/ESTP,4NQda0CDn45SY2daYDL1uw,50,0.58298,0.1755914192966509,0.72842,0.1777425436881522,-6.674119999999999,2.9908096483482627,0.64,0.4848732213850611,0.1574179999999999,0.1259887534501328,0.1002446426,0.1391447457148,0.202458,0.1321230766508011,0.3620279999999999,0.2146037440379409,120.33828,29.785381617217283,0.2099628712,0.3079335846515536,1.0,0.0,11.0,1.0,7.0,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,7.0,3.0,2.0,3.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0
ESTP,SP,pov : you kin the estp dilfs,0A9amKcplBqNZOxdSxThRC,24,0.718375,0.1166528899733325,0.7534166666666667,0.1334638582136578,-4.86275,1.6137610471787032,0.5416666666666666,0.5089773777040516,0.0882625,0.0602898132032846,0.0337122916666666,0.0601430378344385,0.2078458333333333,0.1513537433764291,0.6720833333333335,0.1967321986127702,125.67195833333334,16.251478497232632,0.0003009341666666,0.001056759632893,1.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0
ESTP,SP,estp,0v4449tphtbrS8Jy1KlvDA,50,0.71304,0.1399909559760988,0.6711799999999998,0.1557104442514361,-6.803460000000001,2.706552300531103,0.6,0.4948716593053935,0.1747739999999999,0.1415177767877194,0.13224966,0.1643605328172918,0.205578,0.116493300656987,0.5028239999999999,0.2374306288031886,126.6583,26.932817094824404,0.1025040046,0.2624384115095268,1.0,2.0,8.0,1.0,4.0,1.0,2.0,0.0,0.0,2.0,0.0,7.0,1.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,4.0,0.0,0.0
ESTP,SP,🧡Mood of a sleep deprived ESTP🧡,3QEsWc47e8FAqrTni6QyY1,50,0.6652199999999999,0.154143226532061,0.6585599999999999,0.1585100473220572,-6.765599999999999,2.701544335360493,0.42,0.4985693819032897,0.0950179999999999,0.086452064552017,0.17988164,0.2132724295770658,0.189292,0.1212412367378124,0.40408,0.2238953190166132,125.7424,23.19289825329632,0.0345859066,0.0953521035067636,4.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,6.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0
ESTP,SP,EstPab,6mNXbpr2IUMikkRGAwfF8l,50,0.742,0.1234148471205791,0.69636,0.1303058818977212,-6.206960000000001,2.1682456273236577,0.36,0.4848732213850611,0.13257,0.0994582062774026,0.2953646,0.2351488286623289,0.1498439999999999,0.0957375497527123,0.6453399999999999,0.1841548383556509,126.1039,22.27162357950912,0.0148668772,0.0869425069669054,1.0,0.0,2.0,2.0,4.0,0.0,2.0,0.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,5.0,2.0,2.0
