mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,BMajor_count,F#/GbMajor_count,D#_Ebminor_count,Dminor_count
ENTP,NT,pov: you’re an entp,0vYQogRMlaj9vB2IIQ7CVA,50,0.6418400000000001,0.1286992000038564,0.7072999999999999,0.1594649536060241,-6.02584,2.5883809324418565,0.42,0.4985693819032897,0.079224,0.0626173626570334,0.1479683799999999,0.1667698472703232,0.23128,0.1305208373386864,0.61222,0.2259053702914798,120.44096000000002,24.20593359620061,0.0325541944,0.117552067684908,3.0,6.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,1.0,0.0,0.0,2.0
ENTP,NT,ENTP,5JZfa3lXueK8dZwwlzTnJw,30,0.6579666666666666,0.1556090333636444,0.6629666666666666,0.1848657450101584,-6.078666666666666,2.961309010804389,0.5,0.5085476277156078,0.12042,0.1157100818186676,0.1171938666666666,0.1480161086659229,0.1921566666666666,0.1392620766343291,0.4623766666666666,0.2247009532741213,128.4682,30.970135731055493,0.0879392056666666,0.205076206368735,3.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0
ENTP,NT,Entpsannt,4thRt5rILFRZSOQ5xQj9sv,21,0.6975714285714286,0.1377982479672987,0.6966666666666665,0.1012947843343048,-5.898761904761905,2.256128451679157,0.4285714285714285,0.50709255283711,0.1178285714285714,0.1043579711514992,0.1111880952380952,0.1057608394264648,0.1960619047619047,0.179936976400601,0.5700476190476191,0.2107748742593566,111.00161904761906,28.022079366949537,0.00132906,0.002933384043101,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
ENTP,NT,ENTP,6BuztQKS3VjTtHU6fjkqRR,50,0.54476,0.1210944242805453,0.8631799999999998,0.1183017052683001,-4.1882600000000005,1.3410754260545328,0.5,0.5050762722761054,0.0700399999999999,0.0481267416859496,0.04251934,0.0619602472378863,0.221078,0.1877719636219661,0.50856,0.1702447409958225,130.67982,30.063316340948123,0.00127294,0.0084401287645453,0.0,6.0,4.0,2.0,4.0,1.0,5.0,1.0,5.0,2.0,0.0,0.0,3.0,1.0,2.0,2.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0
ENTP,NT,Design by  ENTP,3Q6yB59zjYS7do3S5u8nAe,22,0.6765454545454544,0.1257948924970922,0.712409090909091,0.1186859237013744,-5.571045454545455,2.624995210467698,0.7272727272727273,0.4558423058385518,0.1154818181818182,0.0988776138002051,0.0984547272727272,0.1118464056693829,0.200740909090909,0.1681310505276022,0.527909090909091,0.1843402416059084,128.05713636363637,32.17134957616712,0.0430354077272727,0.1410191572674195,0.0,2.0,1.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
ENTP,NT,ENTP,7596JE4u79OhnVyw6eTMj4,20,0.6502999999999999,0.1767505229650567,0.7007,0.1644272675555653,-5.1019000000000005,2.155475033734474,0.65,0.4893604849295928,0.0898149999999999,0.0889896107182713,0.058237,0.0854541783709411,0.1785149999999999,0.0848796254456243,0.6242000000000001,0.2295704455579685,116.3336,27.16888013963964,0.0229984515,0.0773508874040904,0.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
ENTP,NT,intj x entp,1cZhK1gnF75PemFeti26tj,48,0.6978333333333334,0.1272592149960797,0.6312916666666667,0.1178117789027351,-6.07275,1.9140253060867365,0.3333333333333333,0.4763930673403307,0.1792395833333333,0.1049310872938699,0.2109566666666666,0.1668044108980199,0.1348604166666666,0.0853298998246102,0.5827291666666666,0.1865378564719856,122.05914583333332,32.23408247128362,9.9359375e-05,0.0004346594769467,0.0,5.0,4.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0,3.0,4.0,2.0,6.0,0.0,0.0,3.0,1.0
ENTP,NT,stereotypical entp,0Eg5IbMD7jyNSVfr3BYHXq,50,0.6459400000000001,0.1626949580895336,0.7221600000000001,0.1713858708724084,-5.9013800000000005,2.188355760447948,0.62,0.4903143514780145,0.0849839999999999,0.0681472366367447,0.133600828,0.2373326728491035,0.24293,0.2191691502665725,0.57462,0.2212886092220486,124.06640000000002,24.49526298811962,0.0991270295999999,0.2410049011800855,0.0,4.0,0.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,8.0,2.0,2.0,1.0,5.0,2.0,0.0,5.0,0.0,2.0,0.0,1.0
ENTP,NT,An Overthinking Entp ,3FLCl0xO5fhKG37v00GvkH,50,0.59052,0.1196512346747148,0.7072399999999999,0.1544271256705153,-5.980219999999999,1.8249915212551155,0.48,0.5046720495044485,0.08349,0.0715352752999867,0.13397266,0.200132668788462,0.211614,0.1482736260005363,0.526,0.2097066950747726,117.04362,35.68728019261948,0.013553837,0.0808089563535358,1.0,5.0,5.0,2.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0
ENTP,NT,ENTP,2JW0Oz2sTjzyc9s8aaHEtG,50,0.6422599999999999,0.149113271559248,0.68486,0.1492699253441392,-5.708399999999999,2.465282299519982,0.46,0.5034574339058886,0.0802239999999999,0.0785389947603047,0.1664665799999999,0.2542013065885984,0.2032479999999999,0.1216753915723541,0.5439820000000001,0.2522825510964939,119.67952,28.99216636015139,0.1091488277999999,0.2651023936889563,0.0,1.0,3.0,4.0,4.0,2.0,5.0,0.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0
ENTP,NT,intj x entp,2DGshW4WAksPpmRi4PyGWw,50,0.5532199999999999,0.1417684645858182,0.6618799999999999,0.2299381141231931,-7.4832,3.693094825177808,0.46,0.5034574339058886,0.0888999999999999,0.1054411123009678,0.220753438,0.3035028172003941,0.208616,0.1601227747826074,0.4303,0.1918146692694247,130.49386,28.637068130352468,0.0735532704,0.1788145233886566,1.0,2.0,1.0,4.0,5.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,6.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0
ENTP,NT,ENTP,36hvP3wU8vy0YOpU4V4K9a,50,0.6724199999999999,0.1398767810522926,0.6825,0.1483120331722058,-6.593880000000001,3.268052304180144,0.56,0.5014265364224069,0.10961,0.0890895015459974,0.1206381959999999,0.1651426552527509,0.1915739999999999,0.1163155486649333,0.56168,0.2295991573617475,133.13832,26.35861982732845,0.0721194364,0.195854837884189,2.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0
ENTP,NT,ENTP,5O9vVLHSaZILmst2SEOLKx,50,0.5789,0.1331162220446049,0.61568,0.1860151891976698,-6.918399999999999,2.5934658710863725,0.36,0.4848732213850611,0.078972,0.071157391057014,0.25911266,0.2861814131625224,0.157384,0.1139489222486665,0.381054,0.2297488462008291,113.84988,28.998187506794,0.0448213916,0.1403921826089946,5.0,3.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,2.0,3.0,4.0,2.0,5.0,0.0,4.0,0.0,1.0,3.0,2.0
ENTP,NT,Entp vibes,5dgmcLtFLqcEaWdMijmrdG,50,0.56438,0.1226491411985208,0.67778,0.188929669454006,-6.062620000000001,2.544053369434417,0.6,0.4948716593053935,0.069892,0.0536090871066479,0.1501969,0.2036412625923692,0.239048,0.234115660618718,0.417684,0.2161362310003124,125.72919999999998,29.592564500466768,0.0760267326,0.2013036298261681,4.0,5.0,0.0,3.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0
ENTP,NT,Entpsannt,3FUrOC1aNH9HkeTxpwcyDc,24,0.6312083333333334,0.1279500511125733,0.58675,0.1643141873786711,-7.141500000000001,2.563362024678765,0.5416666666666666,0.5089773777040516,0.0672333333333333,0.0468714770656829,0.3230375,0.2311440089650493,0.1777666666666666,0.1298952643869087,0.4258333333333333,0.1864969207501168,125.0205,36.36834314166052,0.0038131325,0.0182317935941669,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0
ENTP,NT,infj + entp,1nEiwFEt0UaT4IFGG9mHN5,50,0.48472,0.1362512744744737,0.4124999999999999,0.2145043884237831,-10.13262,3.077899097217624,0.88,0.328260722659316,0.0550759999999999,0.0472535132480719,0.5966137800000001,0.3531958876487254,0.1210319999999999,0.0448052449553643,0.30827,0.1824142831970285,124.00242,31.673873699731303,0.0603680964,0.1465385538904028,1.0,11.0,1.0,2.0,5.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,2.0,0.0,1.0
ENTP,NT,entp vibez,3VJuETvWz374bhwtsDGUAR,49,0.5906530612244898,0.1338543286282405,0.6652244897959183,0.1891060400615355,-7.492999999999999,3.5672744380922903,0.4489795918367347,0.5025445456953672,0.0734265306122449,0.0798226204768793,0.2368376204081632,0.272383216530578,0.1917510204081632,0.1416814165690773,0.5250224489795918,0.2318486119443983,119.3420612244898,31.83353111658115,0.1137957102040816,0.2585608206124028,4.0,1.0,0.0,4.0,3.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,8.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,3.0
ENTP,NT,ENTP's head,1iO51z0OqTIlZHTUz6qI51,18,0.6560555555555556,0.1587256131235217,0.6949444444444445,0.1543515743254082,-6.036944444444445,2.106316340473052,0.3888888888888889,0.5016313257045503,0.0581666666666666,0.0283228654249945,0.1406416666666666,0.1778886902217887,0.1912666666666666,0.078831047929398,0.5508333333333334,0.2438380007058688,119.38988888888888,21.85377156273809,0.02890457,0.0846374707236099,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENTP,NT,ENTP's head,1iO51z0OqTIlZHTUz6qI51,18,0.6560555555555556,0.1587256131235217,0.6949444444444445,0.1543515743254082,-6.036944444444445,2.106316340473052,0.3888888888888889,0.5016313257045503,0.0581666666666666,0.0283228654249945,0.1406416666666666,0.1778886902217887,0.1912666666666666,0.078831047929398,0.5508333333333334,0.2438380007058688,119.38988888888888,21.85377156273809,0.02890457,0.0846374707236099,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENTP,NT,entp cult,1M9WdtgK8t2aHm9qZHnROG,50,0.60408,0.1685856943116189,0.6264799999999999,0.1916982365008896,-7.7637,2.967519257025357,0.36,0.4848732213850611,0.078778,0.0740507390584458,0.2221147,0.2798627738261072,0.155434,0.1255755916911062,0.470638,0.2700681311545406,112.44740000000002,24.40929854437795,0.1019786706,0.2057515530601732,3.0,1.0,3.0,6.0,1.0,0.0,3.0,0.0,4.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
ENTP,NT,Entp <33,3H2XhaHHJFeTJ2NyIgj342,50,0.5165200000000001,0.1398393013572423,0.6243,0.1819096265866596,-7.07104,2.840933828651331,0.6,0.4948716593053935,0.0477519999999999,0.0412031762199499,0.170245396,0.233268483819644,0.196938,0.1249988406313581,0.4484040000000001,0.2160798359261631,121.14504,32.91186127601155,0.0977877824,0.2062652899346769,1.0,3.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0
ENTP,NT,entp shit😎,7BY8jfQpd9AUtFqLCBlj7S,50,0.66196,0.1361165407034032,0.75476,0.1347255047593181,-4.913880000000001,2.235443211681536,0.48,0.5046720495044484,0.116092,0.0984579799317703,0.0927675599999999,0.1292749020322007,0.221978,0.1624681850048664,0.5876020000000001,0.2280734168317433,122.4897,29.314670171699188,0.0172984728,0.0596456147256004,4.0,3.0,6.0,1.0,3.0,0.0,5.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0
ENTP,NT,entp,6H5JuBXNaZIETcJOFRsAjW,43,0.5918604651162791,0.1498498584131636,0.6859767441860466,0.1984538435448372,-7.054790697674418,3.35181707335659,0.4418604651162791,0.5024855165595914,0.0981906976744186,0.1046990740259082,0.1452169441860465,0.2245198164553116,0.2223325581395348,0.1352021074802816,0.5646744186046512,0.2296346706163046,127.21693023255813,27.77133277868637,0.0335521055813953,0.1274618859144816,0.0,1.0,4.0,5.0,1.0,1.0,3.0,0.0,3.0,2.0,4.0,0.0,5.0,1.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0
ENTP,NT,De ENTP para INFJ 🫶,42lTTBfhruJxJiNrNafJrM,50,0.5704600000000001,0.1655524098530833,0.71236,0.1724668273338738,-7.438820000000001,2.9977321951564573,0.5,0.5050762722761054,0.05518,0.0465508061264293,0.21202306,0.2543122979879956,0.156214,0.1182637177787724,0.5589620000000001,0.2607893487949574,123.12898,27.395791402904,0.0821023248,0.1876247934924146,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,2.0,5.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0
ENTP,NT,Entp,6QX7IuDugy309Mys84ARKb,33,0.5984242424242423,0.147434525786667,0.6661818181818182,0.2279289163513285,-6.456818181818181,3.753215625088584,0.6060606060606061,0.4961976634488731,0.0743878787878788,0.079990697730954,0.2223993939393939,0.2765519121243265,0.1662242424242424,0.1122245712575432,0.5100212121212121,0.2377779081380035,118.02854545454544,27.689190351438263,0.1755814627272727,0.3284419988633005,2.0,3.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
ENTP,NT,entp,0ikTYIgY3iVuJM1k6fEKg2,50,0.61348,0.1490584380677043,0.6607799999999999,0.1608664409898307,-6.630920000000001,2.900844330570684,0.54,0.5034574339058886,0.0736999999999999,0.0656820231362075,0.17115378,0.1899344337345196,0.174924,0.1231763934446889,0.5129779999999999,0.2189702051207246,119.73708,31.887963435677445,0.004889704,0.0187225394729507,4.0,5.0,1.0,6.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0
ENTP,NT,ENTP,0N6HwBUpLXn284nK1kjeZH,50,0.60458,0.1378931988377754,0.7150660000000001,0.2032310473729999,-6.12592,3.5522077058226933,0.62,0.4903143514780145,0.08332,0.0891834568717306,0.20813132,0.2354587428539983,0.162006,0.1176467809389875,0.5213019999999999,0.2383264135249668,129.23468,28.083613917568027,0.082201623,0.2264035320687226,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,4.0,0.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0
ENTP,NT,Entp вайб 🤡🤙,28cOr2aw2kVmvrb08Nf5wb,50,0.6557200000000001,0.1282693339844575,0.7351000000000001,0.153289675091951,-6.015920000000001,1.99136043990852,0.54,0.5034574339058886,0.152602,0.1387208171038477,0.0953638,0.1392683022946744,0.24117,0.1876499805597688,0.486806,0.2182180377605884,129.90345999999997,27.800031480095228,0.0501843408,0.1515168625881085,1.0,5.0,4.0,5.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,1.0,2.0,1.0,5.0,3.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0
ENTP,NT,entp playlist (i guess?),16OYhnfKpR6L8tTcz247Mb,50,0.6214200000000001,0.1543247424182168,0.7294800000000001,0.1674368891156745,-5.60296,2.2693533013902027,0.42,0.4985693819032897,0.097356,0.0866950017625713,0.09853622,0.1414455159177424,0.184574,0.1172265586157759,0.5719420000000001,0.2047505122866183,123.54992,31.14095397319768,0.0100003588,0.0308951618687238,0.0,0.0,0.0,2.0,2.0,0.0,6.0,3.0,5.0,1.0,3.0,1.0,7.0,3.0,2.0,4.0,2.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0
ENTP,NT,ENTP girlboss with a god complex,5K0J8D6vVHdP4L61U24kzB,50,0.6749600000000001,0.1274743607674155,0.7552199999999999,0.1288662160251982,-5.960559999999999,1.9941679064671745,0.48,0.5046720495044484,0.104096,0.0940483135935776,0.079926954,0.1382348804921731,0.221002,0.1838749058907346,0.4908600000000001,0.2169514203122676,126.7482,18.44981488430998,0.02109297,0.0642202401681831,1.0,4.0,2.0,7.0,4.0,1.0,3.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,4.0,0.0,3.0,3.0,1.0,0.0,0.0
ENTP,NT,ENTP💜,19JDVevFSSL4eBOPRUAAlI,50,0.6616799999999999,0.1463502145749108,0.6948000000000001,0.1599423365479202,-5.6892000000000005,1.9786467030549448,0.3,0.4629100498862756,0.094082,0.093512702814939,0.126579,0.1977858067867502,0.229294,0.141157654530858,0.58672,0.2130967050760892,123.61003999999998,28.4556231313652,0.0645162964,0.1811910366120817,0.0,0.0,2.0,4.0,2.0,0.0,7.0,1.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0
ENTP,NT,ENTP,6jlkD39YGywV9yOzmwOann,9,0.6379999999999999,0.1278915556242866,0.7986666666666666,0.1153397156230238,-5.795444444444445,2.527539075420552,0.2222222222222222,0.4409585518440984,0.1178777777777777,0.0754859221606548,0.0467397777777777,0.0756804405407661,0.2326333333333333,0.1771963882250425,0.6267777777777778,0.2008592652691044,124.791,40.188726077719856,0.1458989111111111,0.3278177832680392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
ENTP,NT,entp🦋,5hRZ503pEStsEOZzLg3Ify,50,0.67266,0.1661497492735799,0.59484,0.1551502708041859,-6.68328,2.515200231733904,0.38,0.4903143514780145,0.09727,0.09236143565319,0.1706578,0.1981301791627445,0.189656,0.1139704636996725,0.40582,0.2477626909371307,121.05898,22.939052750303887,0.0087351442,0.0519478549552589,2.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0
ENTP,NT,ENTP🃏,00A8xjM1DDitptgHi7mM1c,23,0.6467391304347826,0.1433901915598592,0.6620434782608696,0.1642676525067521,-6.362,2.370301534327724,0.5652173913043478,0.5068698018697018,0.0786086956521739,0.0784462578807559,0.2408612347826087,0.2421445072165391,0.1743260869565217,0.0826116556677925,0.4746956521739131,0.2443171252849661,120.98860869565216,26.86181748189854,0.0124315439130434,0.0458993526401446,1.0,5.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
ENTP,NT,ENTP,1b208tB7GgtZgBE5SsISMm,28,0.6365714285714285,0.1134954489449551,0.716392857142857,0.2159779377082751,-6.284142857142858,2.493886402032656,0.5,0.5091750772173156,0.0601964285714285,0.0444124647346837,0.1852011035714285,0.2635782590318263,0.1633249999999999,0.1101363418508908,0.5909285714285714,0.2479642938112078,122.03803571428573,16.180637776383513,0.0221486421428571,0.0779239850247128,5.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
ENTP,NT,entp's feelings,635nzRxKfDxB7KULJL6HTN,50,0.5880399999999999,0.1431756392458905,0.6372399999999999,0.1723910552156559,-7.8591799999999985,2.895861358517549,0.74,0.443087497693452,0.061866,0.0372112096891596,0.246547968,0.256702432456619,0.1732,0.1272577907482384,0.4697659999999999,0.2374090980582174,122.73266,28.539123690199208,0.2446498486,0.3479874314519689,1.0,5.0,2.0,6.0,2.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,3.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0
ENTP,NT,entp🦋,5hRZ503pEStsEOZzLg3Ify,50,0.67266,0.1661497492735799,0.59484,0.1551502708041859,-6.68328,2.515200231733904,0.38,0.4903143514780145,0.09727,0.09236143565319,0.1706578,0.1981301791627445,0.189656,0.1139704636996725,0.40582,0.2477626909371307,121.05898,22.939052750303887,0.0087351442,0.0519478549552589,2.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0
ENTP,NT,entp,03mtv61HrVAb3jVe8IHHmB,18,0.6405555555555557,0.1674083497187507,0.7413888888888889,0.1223664404632004,-4.697500000000001,1.3408056072640018,0.3333333333333333,0.485071250072666,0.0564777777777777,0.028272113792581,0.0442627777777777,0.0602320973456312,0.1857222222222222,0.0930410254581314,0.6765,0.1659451539444495,114.9835,23.979350695840736,0.0207156111111111,0.0794194073993392,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
ENTP,NT,ENTP♎☀️♈🌙♏↗️♌🌑,1B1ha18TMGSeHJeIeemGqT,50,0.6731400000000001,0.1482254226452647,0.73694,0.1652507568910388,-5.995780000000001,2.0962951117412367,0.6,0.4948716593053935,0.0884279999999999,0.0809478366679708,0.112362544,0.1999226670014471,0.173866,0.1421743807255508,0.5982599999999999,0.2194000920878641,123.84359999999998,22.835936051472448,0.0981098424,0.2137004044384239,0.0,4.0,0.0,7.0,4.0,0.0,4.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,4.0,0.0,1.0,1.0,2.0,0.0,1.0
ENTP,NT,ENTPR,6DU0yoJzkMoDf0w2ahd4un,50,0.6248999999999999,0.1676717212962549,0.6345199999999999,0.1553473054356672,-5.653319999999999,1.8720494328899733,0.52,0.5046720495044484,0.075348,0.0683150243133878,0.2788,0.2703938796025727,0.161318,0.0962403171699864,0.509846,0.2697064694766349,124.8789,34.205249247620415,0.0001871566,0.0006660769944573,0.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,2.0,3.0,3.0,5.0,5.0,0.0,0.0,0.0
ENTP,NT,ENTP,39medCbOaZZdAsY9iYQpDj,4,0.48825,0.0949469149928878,0.90825,0.0215154982899923,-5.09375,1.0788618617166272,0.25,0.5,0.139,0.0187794213613377,0.00132075,0.0013958250547018,0.110225,0.0411663596479779,0.472,0.225185849170561,114.3945,27.972404669602504,0.0004975,0.000995,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTP,NT,ENTP,5g7EMarvKEv96XrUtcit5T,40,0.6142,0.136472256972166,0.66755,0.1786189110497972,-6.0524,2.92013143188576,0.525,0.5057363253408151,0.0922575,0.0848085805029366,0.150799675,0.1821163587383693,0.1853874999999999,0.1181604150546935,0.5536000000000001,0.2187822708797082,117.013225,27.91341412341027,0.0328853445,0.0969527487572305,2.0,1.0,1.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0
ENTP,NT,entp vibes,562yfBgiO6l2liui4gFHzE,24,0.609125,0.1514364014880576,0.6340833333333333,0.1898443107360359,-7.794666666666667,2.9377326167533067,0.625,0.4945353550468402,0.0940708333333333,0.1017496436449978,0.1290376041666666,0.2489626680973509,0.1886125,0.1614593213340505,0.3521291666666666,0.2472390894927183,119.76383333333337,28.69263041825968,0.1782969595833333,0.2941825934469834,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0
ENTP,NT,ENTPxINTP bffs,18dEaE9GMYKJzxnEsJqDeZ,50,0.6533599999999999,0.1098122256306609,0.6773199999999998,0.166894007669294,-6.12014,2.74416370673977,0.48,0.5046720495044484,0.1010459999999999,0.0912475869627828,0.1276594,0.1517326498491504,0.177032,0.1178049069349795,0.57864,0.2010515986161822,121.86928,28.775196196100584,0.0005790686,0.0020478574916996,0.0,6.0,4.0,2.0,2.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,0.0,2.0
ENTP,NT,best ENTP playlist ever,52YFn0YSCChptW9DGPrDW7,48,0.6575,0.1504039949673134,0.7193958333333333,0.1494784891068737,-5.681166666666667,2.25896233317314,0.3541666666666667,0.4833211052500625,0.0968,0.0871979528356222,0.1035530375,0.145944734513895,0.21293125,0.195101191590688,0.5355624999999999,0.2147102853822707,126.1545625,28.36492396628329,0.0546574391666666,0.1589280204052362,2.0,2.0,5.0,1.0,0.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,4.0
ENTP,NT, entp dying,3UhrizF8gRz5FzluaxPIdC,50,0.61338,0.1474566543020666,0.6785899999999999,0.2089265980370784,-6.528160000000001,2.4523179652012868,0.68,0.4712120714991611,0.084462,0.0798493757786803,0.235940588,0.3015424317233345,0.1760959999999999,0.1130865082625704,0.511522,0.2054211654635621,120.57162000000002,32.34073666691554,0.0607852169999999,0.1931453843509783,0.0,3.0,5.0,7.0,4.0,0.0,2.0,4.0,2.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,7.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0
