mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,Dminor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,Eminor_count,EMajor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/BbMajor_count,Bminor_count,A#/Bbminor_count,BMajor_count
INFJ,NF,Infj's summer,0D7JjmAr6QKeAap7KYSPmf,50,0.6767200000000001,0.1404937415993019,0.5745600000000001,0.1892280947341982,-6.459239999999999,2.551040048486028,0.64,0.4848732213850611,0.0808099999999999,0.0749791841861759,0.3429018,0.2895038462237186,0.1631,0.1106783093621568,0.4950199999999999,0.1788784206877819,118.04096,28.282331469405168,9.22984e-05,0.0005108238322567,1.0,3.0,4.0,3.0,0.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,2.0,3.0,4.0
INFJ,NF,My INFJ songs 🧚🏻‍♀️,5HBFnS1AkaHAiDK2KYzo9y,50,0.5368400000000001,0.1377211557266852,0.561754,0.2399496573135663,-8.38726,4.333950537044813,0.64,0.4848732213850611,0.047128,0.0222638174477545,0.365651428,0.3659083953478978,0.176166,0.137544387803816,0.4079879999999999,0.2017128577853141,136.05548,33.75551531367027,0.1354861508,0.2608096228140581,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,4.0,7.0,6.0,2.0,2.0,2.0,0.0
INFJ,NF,mbti - infj - song!!,1n5Ae24kej0a3fRUAn1XQ9,50,0.53684,0.1338412644950452,0.5854599999999999,0.1938980596886426,-7.49886,3.1195464741673256,0.48,0.5046720495044484,0.0608459999999999,0.0627976121020081,0.3047216,0.3033499001480579,0.175814,0.1145797539012963,0.396868,0.2294995926722631,117.23536,28.440005774246664,0.105931242,0.2471214131435834,5.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,2.0,2.0,3.0,0.0,2.0,5.0,0.0,2.0,5.0,1.0,2.0
INFJ,NF,infj 1w2,1XEoLLNVa6oXwubJRBgaw7,50,0.6101800000000001,0.1237805315871603,0.589808,0.210639694148611,-7.344240000000001,3.0056034781313223,0.7,0.4629100498862756,0.097962,0.0913169226554711,0.2682976,0.3019147094425773,0.1733579999999999,0.1158769563646134,0.447168,0.2100901093748652,116.25612,29.32777828907367,0.0395001912,0.143343308099994,1.0,7.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,0.0,3.0,1.0,5.0,2.0,3.0,0.0,1.0,3.0,1.0
INFJ,NF,infj,4fN4tHRwIyfYT2bABdKjp7,37,0.5131621621621623,0.1191487197472864,0.5005405405405404,0.1740195701948801,-7.778297297297296,2.31884964134356,0.8108108108108109,0.3970612769556578,0.0404648648648648,0.0388691767072303,0.4379621621621621,0.3186566816351898,0.1400837837837838,0.0619725589520318,0.3766216216216216,0.1667253815495794,110.61464864864864,31.127318274410605,0.0266085086486486,0.1018713154187166,1.0,2.0,1.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,4.0
INFJ,NF,INFJ / 6w5,4PITZxZZCkCNinxmiOBYmu,50,0.5564200000000001,0.1568870762487387,0.5538799999999999,0.1674249926482462,-7.353199999999999,2.35233216452203,0.78,0.41845195759648,0.054298,0.0558348237835383,0.3300696,0.2700782567917555,0.14034,0.0735058265079187,0.379802,0.2037682201594222,116.51998,32.14273101530174,0.0236156636,0.0894039691302852,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,1.0,9.0,1.0,3.0,0.0,1.0,1.0,5.0,0.0,3.0,5.0,3.0,2.0,2.0
INFJ,NF,INFJ Vibes🍀,5pcjnl1HaOZ6ZTtDXjNfEc,16,0.4816875,0.1215794493325249,0.4503749999999999,0.1745622620537822,-8.83225,3.515665731171457,0.6875,0.478713553878169,0.05169375,0.0580188184270126,0.56684375,0.345038341770399,0.16405,0.0849735174431814,0.31474375,0.1976999341384142,100.2210625,23.67911593357812,0.1325904624999999,0.2675678348291111,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
INFJ,NF,pov: you're an infj,714AcDZLWX1pSmLOAMJ68F,50,0.5901599999999999,0.1394394550787296,0.6482399999999999,0.1728531947601071,-6.874999999999999,3.1415103088177445,0.36,0.4848732213850611,0.069412,0.0846044352578877,0.1649591999999999,0.2253351447885969,0.2121579999999999,0.1819865672212638,0.470192,0.2496847578488538,118.27362,25.69718744229589,0.0827317054,0.1857160379604356,1.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,1.0,0.0,4.0,1.0,3.0,3.0,1.0,2.0,8.0,1.0,0.0
INFJ,NF,infj vibez,4jPWcTUCSi2elTOONUnK29,50,0.65132,0.1295592906584408,0.49546,0.1651221205468169,-8.00458,2.5572533582669013,0.78,0.4184519575964802,0.05271,0.0357128299703313,0.4284602,0.2913227154562025,0.157156,0.0917461875090675,0.478292,0.2647368148920427,109.96894,22.751922501778584,0.0176345396,0.0652648406713378,0.0,4.0,1.0,3.0,2.0,5.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,4.0,0.0,1.0,0.0,3.0,0.0,7.0,4.0,2.0,1.0,1.0
INFJ,NF,infj,10iQA8fnPK7eg0NutdJU0D,50,0.55216,0.1270343614129336,0.56604,0.2283352315329014,-7.390999999999999,3.2073179080448675,0.7,0.4629100498862757,0.0582779999999999,0.0608469015192211,0.358612628,0.3544616569260201,0.155356,0.0925395914388726,0.40504,0.2141724424430949,119.2976,30.470737287048483,0.0916151388,0.2256400110377824,3.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,1.0,4.0,0.0,2.0,1.0,4.0,1.0,6.0,3.0,1.0,1.0,0.0
INFJ,NF,INFJ Mood,6z9dduzBAYeEQlhjjnxgEZ,13,0.5485384615384615,0.173653205836909,0.5393076923076923,0.1686003087261826,-6.796692307692307,1.5463403778284273,0.6923076923076923,0.4803844614152613,0.0576615384615384,0.0644863491815844,0.3576115384615384,0.3537830009070097,0.2083615384615384,0.1452454218352598,0.3476923076923076,0.1656147057758784,118.80938461538462,36.049998995696846,0.0277870753846153,0.0612661691218234,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
INFJ,NF,infj,6SbbBlceRuWcca8RQThoba,37,0.5344864864864863,0.1400905702317892,0.5927027027027026,0.1939946827542882,-7.791378378378378,3.68661201248933,0.5405405405405406,0.5052279240652237,0.0651891891891892,0.0677172995449291,0.2824765351351351,0.2874156255289998,0.1406189189189189,0.0759186766577596,0.3583918918918919,0.1690982692243023,111.03091891891891,28.04744373119152,0.0974396537837837,0.2204535438165669,1.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,1.0
INFJ,NF,for the infj,6JApE5wwsGXjEuZZjd8eHV,50,0.5268400000000001,0.1296079425633715,0.5251399999999999,0.2199515725920464,-9.0257,3.8911080382464487,0.62,0.4903143514780145,0.046328,0.0297843887337796,0.4157491163999999,0.3360439711681359,0.1431339999999999,0.0879326031569587,0.35017,0.2098739633928041,119.10478,26.14044161462761,0.1059904186,0.2391646416836979,4.0,7.0,0.0,3.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,1.0,4.0,0.0,3.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0
INFJ,NF,infj-t,5q1gF1sYAtRRlzhBVBzWCw,18,0.505611111111111,0.1442571800186323,0.4384111111111111,0.1931255790439105,-8.836333333333334,3.7237894993264753,0.6111111111111112,0.5016313257045503,0.0389444444444444,0.0168044539691896,0.4748216666666666,0.3529709629492121,0.1807055555555555,0.0996901698630324,0.3215222222222222,0.1622390848519393,118.28055555555554,30.07526112002867,0.0210895205555555,0.0513174170686985,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0
INFJ,NF,INFJ+,5AFrkQj89LMNf3EpwowH4a,50,0.5108,0.1535797339946829,0.609196,0.2100679831261629,-7.94778,4.117903282060928,0.68,0.4712120714991611,0.0591419999999999,0.0522354562905078,0.263443588,0.3110570513633384,0.17353,0.1324958763316729,0.402666,0.2104065836732806,119.26878,35.89892772276757,0.1909083088,0.3361268722416453,2.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,2.0,6.0,4.0,3.0,1.0,2.0
INFJ,NF,infj ,0TB9Ac7S3zUOVIwKJ6FPfP,50,0.56122,0.1379361416876428,0.6422599999999999,0.1895640336591909,-6.50634,2.5966879187432093,0.8,0.4040610178208843,0.065408,0.0510327219556637,0.2577731,0.2796701352829684,0.169816,0.1218085204620056,0.47577,0.23616030810119,124.5649,32.57247044965852,0.0337305981999999,0.1217118472777385,2.0,7.0,1.0,3.0,0.0,6.0,1.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,0.0,3.0,1.0,3.0,0.0,7.0,1.0,2.0,1.0,0.0
INFJ,NF,Infj,0tlGvcUjfFjAV1AA0zqwtb,50,0.5004,0.1369172251055806,0.5884199999999999,0.2275573119108274,-7.118660000000001,3.268579561740631,0.46,0.5034574339058886,0.0563099999999999,0.057055383941699,0.324383014,0.329133256280389,0.159998,0.1093957475761974,0.355144,0.1802954911996935,119.06256,28.61548371656613,0.0771876148,0.1971151076076031,2.0,5.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,1.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0
INFJ,NF,what an INFJ listens to,3ndtTaXk1mIVuvkZBaGDS0,50,0.5599600000000001,0.1728067175565031,0.5889599999999999,0.219137638231765,-8.02332,3.192197218090335,0.76,0.4314191105869,0.052034,0.0333693224017363,0.25814842,0.3114040636607233,0.177176,0.1314875497481624,0.4692199999999999,0.2436860886384743,122.52694,30.85019815463104,0.0439856019999999,0.1430170218171342,1.0,4.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,4.0,1.0,8.0,2.0,3.0,0.0,5.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0
INFJ,NF,INFJ,7342bbcYrdqIfFVwYWRBPY,9,0.5454444444444445,0.1269449793326927,0.1885888888888888,0.095321593099943,-14.659333333333333,3.657348493102619,1.0,0.0,0.0396777777777777,0.01422021253162,0.9062222222222224,0.0525542048217308,0.1261444444444444,0.0602873766038776,0.2611111111111111,0.0732810419625097,115.11811111111108,30.89994612230111,0.06517208,0.1444092146017805,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
INFJ,NF,INFJ9w1Thai,75ddE2HygxV71YWQuShekW,50,0.54894,0.1222779386713494,0.55604,0.1525332964654348,-8.74612,2.550576530584281,0.88,0.3282607226593161,0.033746,0.0110568145023227,0.3802584,0.2876457343455377,0.176922,0.1557772366724552,0.4507,0.1973886924784886,122.5988,34.272237744273426,0.0815758972,0.2185676865625601,0.0,9.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,0.0,1.0
INFJ,NF,INFJ VIBES 🍂,7KL2UJh1cBSobQ5kDGzmi3,50,0.5948,0.1368153828324572,0.53631,0.2143905193704198,-8.1449,3.2619640837497696,0.78,0.4184519575964803,0.055144,0.0337659480687214,0.37925676,0.343658151944428,0.139898,0.0990714697497082,0.379538,0.2072554215238299,128.25742,28.78951732771596,0.0251029932,0.0926079892429722,0.0,5.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,3.0,1.0,5.0,0.0,4.0,2.0,3.0,1.0,2.0,1.0,6.0,2.0,2.0,0.0,3.0
INFJ,NF,?. . . infj,5XUHH88x3QS66SLbydE014,50,0.53538,0.1422152565081309,0.6171800000000001,0.1718450524187889,-6.721300000000001,3.38146076543308,0.56,0.5014265364224069,0.0591439999999999,0.0594883976340027,0.2712256,0.2532176157521108,0.148358,0.1139168549102944,0.4162739999999999,0.2311897425607505,117.16598,32.321057573555066,0.0413661472,0.1449313891464106,2.0,4.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,0.0,2.0,1.0,4.0,3.0,1.0,3.0,8.0,2.0,2.0
INFJ,NF,INFJ (kinda),4B6hDdZ4sJA16X0qGgqikq,50,0.61174,0.116385497729024,0.562316,0.1850399321051253,-8.21116,4.047791921932907,0.52,0.5046720495044485,0.054062,0.0430505061242143,0.3986367999999999,0.3024817239305541,0.192826,0.1218351375374752,0.3959,0.2123233921572063,111.90984,23.865059103524004,0.1157139432,0.2868302394596744,3.0,6.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,3.0,1.0
INFJ,NF,INFJ vibe 🌕,4vhkPS2rNxtPNBg4LUx2dt,50,0.54682,0.1159885092830935,0.7045200000000001,0.1841659899024103,-6.74716,2.578823409611287,0.64,0.4848732213850611,0.060232,0.0443243123961078,0.159900354,0.2402381600586871,0.17597,0.1400914428041155,0.4394059999999999,0.1992508985563433,131.33598,30.85121509894261,0.1770424036,0.2935976491918931,4.0,5.0,1.0,5.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0
INFJ,NF,¿Infj - Infp?,7iQ6NKMQbvpGSOU2SvzwvY,50,0.58492,0.1449421897424864,0.651566,0.2100008975782567,-8.11642,5.163851126112474,0.54,0.5034574339058886,0.065166,0.0537946799964305,0.244699438,0.2708105493553892,0.214168,0.1816337764597224,0.480212,0.2183525240317144,115.70535999999998,27.70115395574704,0.1399670004,0.2839486938443105,3.0,0.0,1.0,6.0,1.0,8.0,0.0,1.0,5.0,0.0,2.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0
INFJ,NF,INFJ,0pX17jppgz1fLOoGRmVF58,50,0.7145,0.1062511944710769,0.7487,0.143543956149114,-4.544479999999999,2.139202590705619,0.5,0.5050762722761054,0.107506,0.089929020559414,0.18152776,0.2144624932619811,0.1678379999999999,0.1332694200574497,0.64168,0.1798786938183505,130.43828,25.370970064261098,0.0057041811999999,0.0383302529951157,1.0,3.0,2.0,5.0,2.0,4.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0
INFJ,NF,infj,4tMRxlcrbAGBhVC84nzJTU,21,0.4596190476190476,0.122902594028961,0.5714761904761906,0.1947967194404513,-7.814523809523809,3.1914091028736444,0.7619047619047619,0.4364357804719847,0.0357714285714285,0.0109938229409583,0.202406789047619,0.2685485495441595,0.1262285714285714,0.0516737084295015,0.3553333333333334,0.2123848707731634,111.89914285714286,27.252678661529245,0.0419731947619047,0.1146063786827744,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0
INFJ,NF,INFJ,06nFT1Us3pvsbn1vJevqfX,50,0.50276,0.1283707258891454,0.5359339999999999,0.2395827270612855,-8.013560000000002,4.506430277200049,0.6,0.4948716593053935,0.05928,0.0618222831499901,0.3897942,0.3549618405308103,0.172566,0.1098384743751533,0.338704,0.1900054714142383,121.92392,34.25275637282826,0.0863796977999999,0.2143760314144872,1.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,4.0,1.0,0.0,5.0,4.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,4.0,5.0,1.0,2.0
INFJ,NF,INFJ,5V5oqqbRV1tYpAoQBHjD2Y,50,0.5795399999999999,0.1462064810534772,0.6435000000000001,0.1472478474254498,-6.625720000000001,2.588194674884801,0.6,0.4948716593053935,0.074614,0.0536347511851586,0.24790431,0.2559065555668129,0.1899259999999999,0.1541009340712529,0.39431,0.2172856159011705,122.0362,32.53817915329997,0.006117083,0.0249365858542232,2.0,6.0,1.0,2.0,1.0,5.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,4.0,4.0,0.0
INFJ,NF,im an infj.,7xL13ybB8seKP0scKQbBGA,37,0.5708648648648649,0.1338093922467831,0.617081081081081,0.2064056656170048,-8.051243243243245,3.685360252294094,0.4594594594594595,0.5052279240652237,0.0647729729729729,0.093592128255914,0.2787887432432432,0.2829159155049336,0.1415135135135135,0.097539243276637,0.4556486486486487,0.2034342940902836,123.21867567567566,28.26261375725699,0.071617414054054,0.2045156335282089,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0
INFJ,NF,INFJ,4eO3gdhsf2Bvn5DnkUdAhI,21,0.6308571428571429,0.0834693271293627,0.7876666666666667,0.1191051356295493,-4.126952380952381,1.7842988392136134,0.1904761904761904,0.4023739080814784,0.0962809523809523,0.06692445456668,0.1226790952380952,0.0997315558095354,0.1580809523809523,0.0906017969967904,0.5105714285714286,0.1954432325327668,129.92742857142855,21.155605591831755,9.032380952380951e-05,0.000410071570259,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
INFJ,NF,infj gang ❤️‍🩹,4SG69ghVsvx7Pk6WJxLVns,16,0.4675625,0.1328291979699243,0.5499999999999999,0.1682117712884565,-7.8746875,2.451661551376943,0.6875,0.478713553878169,0.06089375,0.0673024959294477,0.300125,0.2811592964851064,0.14274375,0.1165042543929906,0.31668125,0.1743585930154672,107.165,25.98699471915391,0.096443679375,0.2359592558576388,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
INFJ,NF,Scorpio INFJ,7ksBYoojqOOzIzM9CsZ6r7,50,0.6416600000000001,0.1189236781490119,0.6565599999999999,0.1587234997968325,-5.669200000000001,2.250574992289385,0.42,0.4985693819032897,0.0955639999999999,0.0732859336114791,0.21670508,0.2284100239253639,0.15914,0.1151689495427283,0.481278,0.2100011829801471,120.12502,31.586736574843744,0.000496575,0.0018231918116485,0.0,2.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,4.0,7.0,1.0,4.0,3.0,5.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0
INFJ,NF,infj,3sS0Suc32KitO1VnyaWwCE,45,0.5149999999999999,0.1448365850316706,0.4172555555555556,0.196277817432744,-10.783288888888888,3.914376489430992,0.7333333333333333,0.447213595499958,0.0417977777777777,0.0187630862077752,0.5755613333333334,0.3328811205943975,0.1867844444444444,0.1725563780802136,0.3360755555555555,0.2083757152526913,123.37784444444442,28.942681292635463,0.0472749062222222,0.1713333721912809,0.0,5.0,0.0,3.0,0.0,4.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0
INFJ,NF,INFJ SONGS,2jsvwQQqE4OG8T63O9Duv0,48,0.5297708333333334,0.1297144555640176,0.5586208333333333,0.1955014251004633,-8.412104166666667,3.864844348739321,0.625,0.4892460547900816,0.0571333333333333,0.0453376943042177,0.3591498645833333,0.3138985243104939,0.1756083333333333,0.1307489731188402,0.399125,0.1874627378577044,119.046125,32.03326166733373,0.1099350308333333,0.2518267105480161,2.0,6.0,0.0,1.0,2.0,3.0,0.0,1.0,2.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,0.0,1.0
INFJ,NF,infj<3,2cwzDSk1PwE6wHd8EReGxe,48,0.5322083333333333,0.1246957076388201,0.5924375,0.2165530652131054,-7.5214375,3.783587203127504,0.6458333333333334,0.4833211052500624,0.0562354166666666,0.0625070259526056,0.3386819375,0.3289291024229602,0.1859354166666666,0.1458037831712769,0.42120625,0.1959376348959459,116.51860416666666,27.683940134908067,0.0770679577083333,0.2007025513415255,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,5.0,1.0,2.0
INFJ,NF,infj-t,6Qx2FHuhzh5hLDgAbJlO4v,50,0.53082,0.1435987450914413,0.68902,0.1640712252004461,-6.658900000000001,2.446162569480314,0.52,0.5046720495044484,0.050508,0.0487167650814378,0.175015508,0.2122716715273939,0.193622,0.124065684199614,0.48028,0.1846888215792351,120.39918000000002,33.473638229416856,0.1954747665999999,0.309446213348106,7.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,6.0,2.0,0.0,0.0,0.0
INFJ,NF,infj,4Jc4s0PTpQqYGK5xmzT11J,46,0.6185,0.1150645712439565,0.6391130434782609,0.1820218333774466,-7.138521739130437,2.846503084598367,0.6521739130434783,0.4815434123430767,0.0634543478260869,0.0525145300803998,0.2180373913043478,0.2733281644993779,0.1872369565217391,0.1610955415048896,0.4227521739130435,0.2090184220898886,116.2570652173913,20.95662583676864,0.0192950795652173,0.0566581383612548,1.0,8.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,4.0,3.0,4.0
INFJ,NF,infj bozuk urundur,6rx1JPDkx4nVvaMjKLbRJs,50,0.51774,0.1321239075215969,0.62306,0.198261979847527,-6.849,2.399801360827302,0.52,0.5046720495044484,0.04661,0.0289045243969217,0.2143888506,0.2770894325790584,0.1699259999999999,0.1133329190248529,0.391024,0.2218484586286737,110.54224,24.59742568873119,0.1282903626,0.2544779899935968,3.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0
INFJ,NF,infj,7vPkYu5WTS5PyRTTJbAF1G,50,0.53744,0.1160761818806941,0.4976,0.1857601042380484,-8.141960000000001,2.775030979492456,0.68,0.4712120714991613,0.0654339999999999,0.0764531432062963,0.4992852,0.3220749258957852,0.149298,0.1247219151487313,0.416758,0.2144832652146615,121.82478,32.2832345105136,0.0003568613999999,0.0012078018502441,2.0,11.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,0.0,7.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,6.0,2.0,1.0
INFJ,NF,INFJ's Mood,12H4zQABM6z2lKab01kT8e,50,0.59186,0.1421552772750377,0.64952,0.197149300101756,-7.08936,2.511255810407638,0.64,0.484873221385061,0.076588,0.0944796309761408,0.295911926,0.2741757534798532,0.169606,0.1264597240231054,0.4772399999999999,0.1940250941060386,131.02318,28.44462802099288,0.0403864662,0.143230962251337,1.0,4.0,2.0,4.0,1.0,5.0,0.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,2.0,1.0,0.0
INFJ,NF,infj + libra 🎧,7AV7Xg5J2sw17wLxVcYgTU,50,0.57168,0.1258193457108327,0.4991259999999999,0.2286516491459068,-9.903899999999998,4.066228234005122,0.78,0.4184519575964803,0.0467859999999999,0.0282578723724983,0.462697088,0.3371666045029556,0.176966,0.1056478857298321,0.439236,0.2071514340687379,122.10296,30.808795665616568,0.1053977686,0.245300146413064,2.0,8.0,0.0,2.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,4.0,1.0,1.0,2.0,8.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0
INFJ,NF,infj + entp,1nEiwFEt0UaT4IFGG9mHN5,50,0.48472,0.1362512744744737,0.4124999999999999,0.2145043884237831,-10.13262,3.077899097217624,0.88,0.328260722659316,0.0550759999999999,0.0472535132480719,0.5966137800000001,0.3531958876487254,0.1210319999999999,0.0448052449553643,0.30827,0.1824142831970285,124.00242,31.673873699731303,0.0603680964,0.1465385538904028,1.0,11.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,2.0
INFJ,NF,INFJ😇,4IiO565hEtStle3neFTHqs,50,0.53158,0.1325374171272984,0.5333,0.2009894148903349,-7.54794,3.0307296986914904,0.76,0.4314191105869002,0.0498259999999999,0.0309721521396764,0.442198,0.3215954408055854,0.16535,0.1051487115023871,0.3456,0.1737814719698276,119.85886000000002,30.094456616819528,0.0085953492,0.0307867611773151,2.0,3.0,4.0,3.0,0.0,3.0,0.0,4.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,0.0,6.0
INFJ,NF,INFJ,15onlq3vPjUrxqVvi751ng,50,0.56436,0.1432888847391727,0.65858,0.1972310454926466,-8.09886,3.788962999641599,0.58,0.4985693819032897,0.059324,0.0485385962983299,0.2638140399999999,0.3114703508288834,0.1725,0.1268038675132841,0.4608879999999999,0.2255866516531544,118.62894,30.05260117127288,0.2365735454,0.3337865455816767,2.0,3.0,2.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,3.0,2.0,0.0,1.0,1.0
INFJ,NF,INFJ mood❊,4rOvzshx62QX8vKkYJDZJS,50,0.59412,0.1331599682444282,0.6328,0.1903237842655059,-6.566520000000001,2.7083224662555403,0.78,0.4184519575964803,0.069108,0.0772914464206481,0.3196115479999999,0.3158578424069188,0.174394,0.1569416613436538,0.473082,0.2159735525097308,126.91146,31.086023864799067,0.028743892,0.1429271853622677,3.0,4.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,2.0,0.0,8.0,0.0,3.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0
